child,parent_1,parent_2,parent_3
GEN=17_MEMBER=499_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=461_DE,GEN=12_MEMBER=359_DE,GEN=1_MEMBER=1_DE
GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE
GEN=17_MEMBER=501_DE,GEN=12_MEMBER=359_DE,GEN=9_MEMBER=241_DE,GEN=12_MEMBER=334_DE,GEN=9_MEMBER=251_DE
GEN=17_MEMBER=502_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=434_DE,GEN=2_MEMBER=51_DE
GEN=17_MEMBER=503_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=241_DE,GEN=12_MEMBER=334_DE
GEN=17_MEMBER=504_DE,GEN=16_MEMBER=454_DE,GEN=8_MEMBER=212_DE,GEN=11_MEMBER=321_DE,GEN=9_MEMBER=251_DE
GEN=17_MEMBER=505_DE,GEN=16_MEMBER=461_DE,GEN=16_MEMBER=454_DE,GEN=12_MEMBER=359_DE,GEN=7_MEMBER=199_DE
GEN=17_MEMBER=506_DE,GEN=14_MEMBER=404_DE,GEN=14_MEMBER=403_DE,GEN=12_MEMBER=353_DE,GEN=9_MEMBER=266_DE
GEN=17_MEMBER=507_DE,GEN=16_MEMBER=454_DE,GEN=14_MEMBER=403_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=266_DE
GEN=17_MEMBER=508_DE,GEN=14_MEMBER=403_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=10_MEMBER=272_DE
GEN=17_MEMBER=509_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=321_DE,GEN=12_MEMBER=334_DE
GEN=18_MEMBER=510_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE
GEN=18_MEMBER=511_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=17_MEMBER=496_DE,GEN=9_MEMBER=241_DE
GEN=18_MEMBER=512_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=17_MEMBER=502_DE
GEN=18_MEMBER=513_DE,GEN=14_MEMBER=404_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=17_MEMBER=502_DE
GEN=18_MEMBER=514_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=434_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE
GEN=18_MEMBER=515_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE,GEN=1_MEMBER=1_DE,GEN=11_MEMBER=321_DE
GEN=18_MEMBER=516_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE
GEN=18_MEMBER=517_DE,GEN=12_MEMBER=353_DE,GEN=15_MEMBER=434_DE,GEN=1_MEMBER=1_DE,GEN=9_MEMBER=241_DE
GEN=18_MEMBER=518_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=11_MEMBER=301_DE
GEN=18_MEMBER=519_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=496_DE
GEN=18_MEMBER=520_DE,GEN=17_MEMBER=500_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=241_DE
GEN=18_MEMBER=521_DE,GEN=14_MEMBER=404_DE,GEN=17_MEMBER=500_DE,GEN=17_MEMBER=496_DE,GEN=6_MEMBER=171_DE
GEN=18_MEMBER=522_DE,GEN=12_MEMBER=353_DE,GEN=14_MEMBER=403_DE,GEN=11_MEMBER=301_DE,GEN=11_MEMBER=304_DE
GEN=18_MEMBER=523_DE,GEN=17_MEMBER=500_DE,GEN=6_MEMBER=158_DE,GEN=17_MEMBER=496_DE,GEN=11_MEMBER=301_DE
GEN=18_MEMBER=524_DE,GEN=17_MEMBER=500_DE,GEN=6_MEMBER=158_DE,GEN=17_MEMBER=496_DE,GEN=12_MEMBER=359_DE
GEN=18_MEMBER=525_DE,GEN=14_MEMBER=404_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=266_DE
GEN=18_MEMBER=526_DE,GEN=2_MEMBER=43_DE,GEN=2_MEMBER=51_DE,GEN=9_MEMBER=241_DE,GEN=12_MEMBER=334_DE
GEN=18_MEMBER=527_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=241_DE
GEN=18_MEMBER=528_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=8_MEMBER=212_DE,GEN=12_MEMBER=341_DE
GEN=18_MEMBER=529_DE,GEN=17_MEMBER=496_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE
GEN=18_MEMBER=530_DE,GEN=2_MEMBER=43_DE,GEN=14_MEMBER=404_DE,GEN=17_MEMBER=500_DE,GEN=2_MEMBER=51_DE
GEN=18_MEMBER=531_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=17_MEMBER=496_DE,GEN=16_MEMBER=461_DE
GEN=18_MEMBER=532_DE,GEN=16_MEMBER=461_DE,GEN=1_MEMBER=1_DE,GEN=11_MEMBER=321_DE,GEN=11_MEMBER=312_DE
GEN=18_MEMBER=533_DE,GEN=17_MEMBER=500_DE,GEN=12_MEMBER=353_DE,GEN=14_MEMBER=403_DE,GEN=14_MEMBER=410_DE
GEN=18_MEMBER=534_DE,GEN=14_MEMBER=404_DE,GEN=17_MEMBER=500_DE,GEN=6_MEMBER=171_DE,GEN=10_MEMBER=272_DE
GEN=18_MEMBER=535_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=502_DE
GEN=18_MEMBER=536_DE,GEN=14_MEMBER=404_DE,GEN=12_MEMBER=353_DE,GEN=17_MEMBER=496_DE,GEN=9_MEMBER=266_DE
GEN=18_MEMBER=537_DE,GEN=17_MEMBER=500_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=10_MEMBER=272_DE
GEN=18_MEMBER=538_DE,GEN=14_MEMBER=404_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=410_DE,GEN=9_MEMBER=251_DE
GEN=18_MEMBER=539_DE,GEN=14_MEMBER=404_DE,GEN=15_MEMBER=434_DE,GEN=8_MEMBER=212_DE,GEN=13_MEMBER=378_DE
GEN=19_MEMBER=540_DE,GEN=17_MEMBER=500_DE,GEN=17_MEMBER=496_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE
GEN=19_MEMBER=541_DE,GEN=15_MEMBER=434_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=266_DE,GEN=13_MEMBER=378_DE
GEN=19_MEMBER=542_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=17_MEMBER=502_DE,GEN=11_MEMBER=304_DE
GEN=19_MEMBER=543_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE
GEN=19_MEMBER=544_DE,GEN=16_MEMBER=454_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=496_DE,GEN=8_MEMBER=212_DE
GEN=19_MEMBER=545_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=241_DE,GEN=13_MEMBER=378_DE,GEN=18_MEMBER=523_DE
GEN=19_MEMBER=546_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=171_DE,GEN=14_MEMBER=403_DE,GEN=14_MEMBER=404_DE
GEN=19_MEMBER=547_DE,GEN=18_MEMBER=539_DE,GEN=12_MEMBER=359_DE,GEN=14_MEMBER=404_DE,GEN=13_MEMBER=378_DE
GEN=19_MEMBER=548_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=496_DE
GEN=19_MEMBER=549_DE,GEN=16_MEMBER=454_DE,GEN=15_MEMBER=434_DE,GEN=17_MEMBER=502_DE,GEN=16_MEMBER=474_DE
GEN=19_MEMBER=550_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=17_MEMBER=502_DE,GEN=1_MEMBER=1_DE
GEN=19_MEMBER=551_DE,GEN=12_MEMBER=353_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=16_MEMBER=474_DE
GEN=19_MEMBER=552_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE
GEN=19_MEMBER=553_DE,GEN=18_MEMBER=539_DE,GEN=15_MEMBER=434_DE,GEN=11_MEMBER=304_DE,GEN=9_MEMBER=251_DE
GEN=19_MEMBER=554_DE,GEN=12_MEMBER=353_DE,GEN=17_MEMBER=496_DE,GEN=1_MEMBER=1_DE,GEN=16_MEMBER=474_DE
GEN=19_MEMBER=555_DE,GEN=18_MEMBER=539_DE,GEN=6_MEMBER=158_DE,GEN=17_MEMBER=496_DE,GEN=8_MEMBER=212_DE
GEN=19_MEMBER=556_DE,GEN=18_MEMBER=539_DE,GEN=16_MEMBER=454_DE,GEN=15_MEMBER=434_DE,GEN=14_MEMBER=403_DE
GEN=19_MEMBER=557_DE,GEN=15_MEMBER=434_DE,GEN=16_MEMBER=461_DE,GEN=14_MEMBER=403_DE,GEN=14_MEMBER=404_DE
GEN=19_MEMBER=558_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=16_MEMBER=474_DE
GEN=19_MEMBER=559_DE,GEN=17_MEMBER=496_DE,GEN=14_MEMBER=403_DE,GEN=13_MEMBER=378_DE,GEN=11_MEMBER=321_DE
GEN=19_MEMBER=560_DE,GEN=16_MEMBER=454_DE,GEN=15_MEMBER=434_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=241_DE
GEN=19_MEMBER=561_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=16_MEMBER=461_DE,GEN=9_MEMBER=251_DE
GEN=19_MEMBER=562_DE,GEN=18_MEMBER=539_DE,GEN=2_MEMBER=51_DE,GEN=9_MEMBER=251_DE,GEN=11_MEMBER=312_DE
GEN=19_MEMBER=563_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=14_MEMBER=403_DE,GEN=13_MEMBER=378_DE
GEN=19_MEMBER=564_DE,GEN=12_MEMBER=353_DE,GEN=17_MEMBER=496_DE,GEN=16_MEMBER=474_DE,GEN=10_MEMBER=272_DE
GEN=19_MEMBER=565_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=17_MEMBER=496_DE,GEN=6_MEMBER=171_DE
GEN=19_MEMBER=566_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=502_DE
GEN=19_MEMBER=567_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=171_DE,GEN=16_MEMBER=461_DE,GEN=16_MEMBER=474_DE
GEN=19_MEMBER=568_DE,GEN=12_MEMBER=353_DE,GEN=12_MEMBER=359_DE,GEN=14_MEMBER=404_DE,GEN=11_MEMBER=312_DE
GEN=19_MEMBER=569_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=14_MEMBER=403_DE
GEN=20_MEMBER=570_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=14_MEMBER=403_DE,GEN=11_MEMBER=321_DE
GEN=20_MEMBER=571_DE,GEN=19_MEMBER=546_DE,GEN=17_MEMBER=496_DE,GEN=16_MEMBER=474_DE,GEN=11_MEMBER=312_DE
GEN=20_MEMBER=572_DE,GEN=17_MEMBER=500_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=496_DE,GEN=16_MEMBER=474_DE
GEN=20_MEMBER=573_DE,GEN=18_MEMBER=539_DE,GEN=8_MEMBER=212_DE,GEN=13_MEMBER=378_DE,GEN=11_MEMBER=321_DE
GEN=20_MEMBER=574_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=19_MEMBER=551_DE,GEN=12_MEMBER=353_DE
GEN=20_MEMBER=575_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=15_MEMBER=434_DE,GEN=2_MEMBER=51_DE
GEN=20_MEMBER=576_DE,GEN=17_MEMBER=500_DE,GEN=12_MEMBER=353_DE,GEN=16_MEMBER=454_DE,GEN=14_MEMBER=404_DE
GEN=20_MEMBER=577_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=461_DE,GEN=11_MEMBER=312_DE
GEN=20_MEMBER=578_DE,GEN=15_MEMBER=434_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE,GEN=12_MEMBER=359_DE
GEN=20_MEMBER=579_DE,GEN=17_MEMBER=500_DE,GEN=15_MEMBER=434_DE,GEN=16_MEMBER=461_DE,GEN=11_MEMBER=321_DE
GEN=20_MEMBER=580_DE,GEN=18_MEMBER=539_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE,GEN=16_MEMBER=461_DE
GEN=20_MEMBER=581_DE,GEN=18_MEMBER=539_DE,GEN=15_MEMBER=434_DE,GEN=14_MEMBER=403_DE,GEN=19_MEMBER=546_DE
GEN=20_MEMBER=582_DE,GEN=18_MEMBER=539_DE,GEN=19_MEMBER=546_DE,GEN=16_MEMBER=474_DE,GEN=11_MEMBER=321_DE
GEN=20_MEMBER=583_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=17_MEMBER=502_DE,GEN=9_MEMBER=241_DE
GEN=20_MEMBER=584_DE,GEN=2_MEMBER=43_DE,GEN=19_MEMBER=551_DE,GEN=15_MEMBER=434_DE,GEN=16_MEMBER=474_DE
GEN=20_MEMBER=585_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=9_MEMBER=241_DE,GEN=11_MEMBER=312_DE
GEN=20_MEMBER=586_DE,GEN=17_MEMBER=500_DE,GEN=16_MEMBER=454_DE,GEN=15_MEMBER=434_DE,GEN=17_MEMBER=502_DE
GEN=20_MEMBER=587_DE,GEN=2_MEMBER=43_DE,GEN=15_MEMBER=434_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=546_DE
GEN=20_MEMBER=588_DE,GEN=17_MEMBER=500_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=171_DE,GEN=16_MEMBER=461_DE
GEN=20_MEMBER=589_DE,GEN=19_MEMBER=551_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=560_DE,GEN=11_MEMBER=304_DE
GEN=20_MEMBER=590_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE,GEN=19_MEMBER=546_DE,GEN=9_MEMBER=241_DE
GEN=20_MEMBER=591_DE,GEN=19_MEMBER=551_DE,GEN=6_MEMBER=171_DE,GEN=14_MEMBER=404_DE,GEN=19_MEMBER=560_DE
GEN=20_MEMBER=592_DE,GEN=17_MEMBER=500_DE,GEN=19_MEMBER=551_DE,GEN=16_MEMBER=454_DE,GEN=7_MEMBER=199_DE
GEN=20_MEMBER=593_DE,GEN=18_MEMBER=539_DE,GEN=19_MEMBER=551_DE,GEN=8_MEMBER=212_DE,GEN=6_MEMBER=171_DE
GEN=20_MEMBER=594_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=17_MEMBER=500_DE,GEN=19_MEMBER=560_DE
GEN=20_MEMBER=595_DE,GEN=19_MEMBER=551_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=7_MEMBER=199_DE
GEN=20_MEMBER=596_DE,GEN=19_MEMBER=551_DE,GEN=12_MEMBER=359_DE,GEN=19_MEMBER=548_DE,GEN=13_MEMBER=378_DE
GEN=20_MEMBER=597_DE,GEN=18_MEMBER=539_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=158_DE,GEN=9_MEMBER=241_DE
GEN=20_MEMBER=598_DE,GEN=2_MEMBER=43_DE,GEN=17_MEMBER=500_DE,GEN=2_MEMBER=51_DE,GEN=12_MEMBER=359_DE
GEN=20_MEMBER=599_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE
GEN=21_MEMBER=600_DE,GEN=18_MEMBER=539_DE,GEN=16_MEMBER=454_DE,GEN=9_MEMBER=241_DE,GEN=19_MEMBER=560_DE
GEN=21_MEMBER=601_DE,GEN=18_MEMBER=539_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=16_MEMBER=474_DE
GEN=21_MEMBER=602_DE,GEN=2_MEMBER=43_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=496_DE,GEN=16_MEMBER=474_DE
GEN=21_MEMBER=603_DE,GEN=19_MEMBER=551_DE,GEN=14_MEMBER=403_DE,GEN=19_MEMBER=548_DE,GEN=11_MEMBER=321_DE
GEN=21_MEMBER=604_DE,GEN=2_MEMBER=43_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=500_DE,GEN=19_MEMBER=560_DE
GEN=21_MEMBER=605_DE,GEN=12_MEMBER=353_DE,GEN=9_MEMBER=241_DE,GEN=14_MEMBER=404_DE,GEN=11_MEMBER=312_DE
GEN=21_MEMBER=606_DE,GEN=18_MEMBER=539_DE,GEN=6_MEMBER=158_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=546_DE
GEN=21_MEMBER=607_DE,GEN=2_MEMBER=43_DE,GEN=18_MEMBER=539_DE,GEN=6_MEMBER=171_DE,GEN=17_MEMBER=500_DE
GEN=21_MEMBER=608_DE,GEN=15_MEMBER=434_DE,GEN=8_MEMBER=212_DE,GEN=12_MEMBER=359_DE,GEN=17_MEMBER=500_DE
GEN=21_MEMBER=609_DE,GEN=19_MEMBER=551_DE,GEN=15_MEMBER=434_DE,GEN=9_MEMBER=241_DE,GEN=13_MEMBER=378_DE
GEN=21_MEMBER=610_DE,GEN=20_MEMBER=588_DE,GEN=8_MEMBER=212_DE,GEN=13_MEMBER=378_DE,GEN=11_MEMBER=304_DE
GEN=21_MEMBER=611_DE,GEN=20_MEMBER=588_DE,GEN=15_MEMBER=434_DE,GEN=19_MEMBER=546_DE,GEN=14_MEMBER=404_DE
GEN=21_MEMBER=612_DE,GEN=18_MEMBER=539_DE,GEN=20_MEMBER=588_DE,GEN=15_MEMBER=434_DE,GEN=12_MEMBER=359_DE
GEN=21_MEMBER=613_DE,GEN=12_MEMBER=353_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=548_DE
GEN=21_MEMBER=614_DE,GEN=20_MEMBER=588_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE
GEN=21_MEMBER=615_DE,GEN=20_MEMBER=588_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=241_DE,GEN=19_MEMBER=560_DE
GEN=21_MEMBER=616_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=171_DE,GEN=14_MEMBER=403_DE,GEN=19_MEMBER=548_DE
GEN=21_MEMBER=617_DE,GEN=18_MEMBER=539_DE,GEN=12_MEMBER=353_DE,GEN=17_MEMBER=502_DE,GEN=14_MEMBER=403_DE
GEN=21_MEMBER=618_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=8_MEMBER=212_DE,GEN=19_MEMBER=548_DE
GEN=21_MEMBER=619_DE,GEN=2_MEMBER=43_DE,GEN=15_MEMBER=434_DE,GEN=16_MEMBER=474_DE,GEN=11_MEMBER=304_DE
GEN=21_MEMBER=620_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=12_MEMBER=359_DE,GEN=9_MEMBER=241_DE
GEN=21_MEMBER=621_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=19_MEMBER=560_DE
GEN=21_MEMBER=622_DE,GEN=2_MEMBER=43_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=171_DE,GEN=19_MEMBER=560_DE
GEN=21_MEMBER=623_DE,GEN=2_MEMBER=43_DE,GEN=19_MEMBER=551_DE,GEN=15_MEMBER=434_DE,GEN=12_MEMBER=359_DE
GEN=21_MEMBER=624_DE,GEN=19_MEMBER=551_DE,GEN=19_MEMBER=546_DE,GEN=19_MEMBER=548_DE,GEN=13_MEMBER=378_DE
GEN=21_MEMBER=625_DE,GEN=18_MEMBER=539_DE,GEN=20_MEMBER=588_DE,GEN=2_MEMBER=51_DE,GEN=14_MEMBER=403_DE
GEN=21_MEMBER=626_DE,GEN=19_MEMBER=551_DE,GEN=12_MEMBER=353_DE,GEN=16_MEMBER=454_DE,GEN=6_MEMBER=158_DE
GEN=21_MEMBER=627_DE,GEN=19_MEMBER=551_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=14_MEMBER=403_DE
GEN=21_MEMBER=628_DE,GEN=18_MEMBER=539_DE,GEN=19_MEMBER=546_DE,GEN=9_MEMBER=241_DE,GEN=17_MEMBER=496_DE
GEN=21_MEMBER=629_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE,GEN=19_MEMBER=546_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=630_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=8_MEMBER=212_DE,GEN=19_MEMBER=560_DE
GEN=22_MEMBER=631_DE,GEN=2_MEMBER=43_DE,GEN=12_MEMBER=353_DE,GEN=6_MEMBER=158_DE,GEN=17_MEMBER=502_DE
GEN=22_MEMBER=632_DE,GEN=20_MEMBER=588_DE,GEN=15_MEMBER=434_DE,GEN=8_MEMBER=212_DE,GEN=14_MEMBER=404_DE
GEN=22_MEMBER=633_DE,GEN=18_MEMBER=539_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=634_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=14_MEMBER=404_DE,GEN=19_MEMBER=560_DE
GEN=22_MEMBER=635_DE,GEN=12_MEMBER=353_DE,GEN=14_MEMBER=403_DE,GEN=9_MEMBER=241_DE,GEN=19_MEMBER=560_DE
GEN=22_MEMBER=636_DE,GEN=18_MEMBER=539_DE,GEN=20_MEMBER=588_DE,GEN=6_MEMBER=158_DE,GEN=14_MEMBER=404_DE
GEN=22_MEMBER=637_DE,GEN=2_MEMBER=43_DE,GEN=19_MEMBER=551_DE,GEN=15_MEMBER=434_DE,GEN=17_MEMBER=502_DE
GEN=22_MEMBER=638_DE,GEN=2_MEMBER=43_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=158_DE,GEN=19_MEMBER=546_DE
GEN=22_MEMBER=639_DE,GEN=18_MEMBER=539_DE,GEN=16_MEMBER=474_DE,GEN=11_MEMBER=321_DE,GEN=11_MEMBER=304_DE
GEN=22_MEMBER=640_DE,GEN=18_MEMBER=539_DE,GEN=19_MEMBER=551_DE,GEN=6_MEMBER=171_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=641_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE,GEN=12_MEMBER=359_DE,GEN=17_MEMBER=500_DE
GEN=22_MEMBER=642_DE,GEN=19_MEMBER=551_DE,GEN=12_MEMBER=353_DE,GEN=19_MEMBER=546_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=643_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=12_MEMBER=359_DE,GEN=11_MEMBER=321_DE
GEN=22_MEMBER=644_DE,GEN=20_MEMBER=588_DE,GEN=12_MEMBER=353_DE,GEN=14_MEMBER=403_DE,GEN=17_MEMBER=500_DE
GEN=22_MEMBER=645_DE,GEN=6_MEMBER=158_DE,GEN=6_MEMBER=171_DE,GEN=17_MEMBER=500_DE,GEN=13_MEMBER=378_DE
GEN=22_MEMBER=646_DE,GEN=12_MEMBER=353_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=560_DE
GEN=22_MEMBER=647_DE,GEN=2_MEMBER=43_DE,GEN=6_MEMBER=158_DE,GEN=8_MEMBER=212_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=648_DE,GEN=20_MEMBER=588_DE,GEN=8_MEMBER=212_DE,GEN=19_MEMBER=560_DE,GEN=11_MEMBER=312_DE
GEN=22_MEMBER=649_DE,GEN=20_MEMBER=588_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=502_DE,GEN=16_MEMBER=474_DE
GEN=22_MEMBER=650_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE,GEN=17_MEMBER=500_DE,GEN=13_MEMBER=378_DE
GEN=22_MEMBER=651_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=19_MEMBER=546_DE,GEN=9_MEMBER=241_DE
GEN=22_MEMBER=652_DE,GEN=6_MEMBER=158_DE,GEN=2_MEMBER=51_DE,GEN=6_MEMBER=171_DE,GEN=14_MEMBER=404_DE
GEN=22_MEMBER=653_DE,GEN=18_MEMBER=539_DE,GEN=20_MEMBER=588_DE,GEN=2_MEMBER=51_DE,GEN=11_MEMBER=304_DE
GEN=22_MEMBER=654_DE,GEN=20_MEMBER=588_DE,GEN=12_MEMBER=359_DE,GEN=17_MEMBER=496_DE,GEN=7_MEMBER=199_DE
GEN=22_MEMBER=655_DE,GEN=20_MEMBER=588_DE,GEN=16_MEMBER=454_DE,GEN=9_MEMBER=241_DE,GEN=16_MEMBER=474_DE
GEN=22_MEMBER=656_DE,GEN=6_MEMBER=171_DE,GEN=12_MEMBER=359_DE,GEN=9_MEMBER=241_DE,GEN=11_MEMBER=312_DE
GEN=22_MEMBER=657_DE,GEN=19_MEMBER=551_DE,GEN=15_MEMBER=434_DE,GEN=17_MEMBER=502_DE,GEN=14_MEMBER=403_DE
GEN=22_MEMBER=658_DE,GEN=12_MEMBER=353_DE,GEN=16_MEMBER=454_DE,GEN=19_MEMBER=546_DE,GEN=19_MEMBER=548_DE
GEN=22_MEMBER=659_DE,GEN=18_MEMBER=539_DE,GEN=20_MEMBER=588_DE,GEN=2_MEMBER=51_DE,GEN=17_MEMBER=502_DE
GEN=23_MEMBER=660_DE,GEN=2_MEMBER=43_DE,GEN=22_MEMBER=658_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=546_DE
GEN=23_MEMBER=661_DE,GEN=15_MEMBER=434_DE,GEN=6_MEMBER=158_DE,GEN=20_MEMBER=588_DE,GEN=6_MEMBER=171_DE
GEN=23_MEMBER=662_DE,GEN=2_MEMBER=43_DE,GEN=8_MEMBER=212_DE,GEN=17_MEMBER=502_DE,GEN=19_MEMBER=560_DE
